"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","EVAP","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WDMV","WSF2","WSF5"
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-16",,"0.04","40","58",,"0.00","0.0","0.0",,"68","37",,,"52.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-17",,"0.12","47","61",,"0.00","0.0","0.0",,"68","44",,,"85.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-18",,"0.56","50","58",,"0.51","0.0","0.0",,"64","51",,,"115.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-19",,"0.09","46","64",,"0.00","0.0","0.0",,"65","43",,,"37.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-20",,"0.05","39","56",,"0.00","0.0","0.0",,"64","33",,,"37.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-21",,"0.05","39","56",,"0.00","0.0","0.0",,"69","31",,,"37.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-22",,"0.06","38","51",,"0.00","0.0","0.0",,"67","33",,,"34.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-23",,"0.02","38","51",,"0.00","0.0","0.0",,"65","34",,,"42.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-24",,"0.03","42","55",,"0.00","0.0","0.0",,"64","37",,,"39.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-25",,"0.04","41","55",,"0.00","0.0","0.0",,"71","38",,,"39.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-26",,"0.09","42","54",,"0.00","0.0","0.0",,"64","38",,,"85.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-27",,"0.17","42","54",,"0.00","0.0","0.0",,"63","38",,,"126.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-28",,"0.07","38","52",,"0.00","0.0","0.0",,"63","30",,,"52.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-29",,"0.04","37","51",,"0.00","0.0","0.0",,"62","29",,,"11.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-11-30",,"0.08","36","50",,"0.00","0.0","0.0",,"64","30",,,"80.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-01",,"0.04","37","51",,"0.00","0.0","0.0",,"67","34",,,"41.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-02",,"0.05","38","52",,"0.00","0.0","0.0",,"68","34",,,"44.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-03",,"0.07","38","52",,"0.00","0.0","0.0",,"70","34",,,"37.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-04",,"0.06","39","52",,"0.00","0.0","0.0",,"64","32",,,"42.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-05",,"0.03","39","51",,"0.00","0.0","0.0",,"70","32",,,"37.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-06",,"0.06","39","50",,"0.00","0.0","0.0",,"63","34",,,"46.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-07",,"0.17","39","52",,"0.00","0.0","0.0",,"66","37",,,"154.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-08",,"0.11","42","59",,"0.00","0.0","0.0",,"72","37",,,"57.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-09",,"0.08","39","54",,"0.00","0.0","0.0",,"71","34",,,"52.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-10",,"0.07","39","51",,"0.00","0.0","0.0",,"67","34",,,"44.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-11",,"0.09","40","53",,"0.00","0.0","0.0",,"70","36",,,"52.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-12",,"0.01","40","48",,"0.20","0.0","0.0",,"55","40",,,"44.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-13",,"0.00","48","54",,"0.26","0.0","0.0",,"57","40",,,"31.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-14",,"0.02","41","53",,"0.15","0.0","0.0",,"55","33",,,"44.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-15",,"0.00","39","50",,"0.00","0.0","0.0",,"61","33",,,"34.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-16",,"0.02","39","50",,"0.00","0.0","0.0",,"54","33",,,"44.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-17",,"0.01","39","50",,"0.34","0.0","0.0",,"55","33",,,"65.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-18",,"0.03","39","55",,"0.00","0.0","0.0",,"59","34",,,"57.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-19",,"0.02","39","50",,"0.00","0.0","0.0",,"62","30",,,"37.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-20",,"0.02","37","49",,"0.00","0.0","0.0",,"59","30",,,"41.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-21",,"0.02","38","50",,"0.00","0.0","0.0",,"60","31",,,"46.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-22",,"0.01","39","51",,"0.00","0.0","0.0",,"59","35",,,"49.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-23",,"0.07","38","52",,"0.00","0.0","0.0",,"60","32",,,"80.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-24",,"0.06","37","48",,"0.00","0.0","0.0",,"60","31",,,"54.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-25",,"0.05","38","49",,"0.00","0.0","0.0",,"58","33",,,"60.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-26",,"0.01","42","51",,"0.20","0.0","0.0",,"57","38",,,"82.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-27",,"0.01","41","56",,"0.00","0.0","0.0",,"60","34",,,"44.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-28",,"0.03","41","51",,"0.07","0.0","0.0",,"55","36",,,"55.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-29",,"0.03","39","52",,"0.00","0.0","0.0",,"56","34",,,"37.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-30",,"0.03","38","49",,"0.00","0.0","0.0",,"64","30",,,"47.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2020-12-31",,"0.03","37","49",,"0.03","0.0","0.0",,"59","33",,,"72.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-01",,"0.05","39","53",,"0.00","0.0","0.0",,"63","34",,,"49.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-02",,"0.02","39","50",,"0.07","0.0","0.0",,"56","34",,,"47.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-03",,"0.00","46","50",,"0.02","0.0","0.0",,"50","39",,,"36.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-04",,"0.00","46","54",,"0.08","0.0","0.0",,"58","42",,,"46.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-05",,"0.09","41","57",,"0.40","0.0","0.0",,"58","33",,,"72.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-06",,"0.00","41","55",,"0.00","0.0","0.0",,"60","34",,,"36.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-07",,"0.01","41","50",,"0.13","0.0","0.0",,"53","36",,,"34.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-08",,"0.01","44","54",,"0.05","0.0","0.0",,"57","38",,,"44.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-09",,"0.03","40","55",,"0.00","0.0","0.0",,"60","31",,,"47.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-10",,"0.03","41","56",,"0.00","0.0","0.0",,"62","32",,,"34.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-11",,"0.03","41","59",,"0.00","0.0","0.0",,"54","33",,,"47.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-12",,"0.02","40","53",,"0.00","0.0","0.0",,"59","33",,,"47.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-13",,"0.02","45","54",,"0.03","0.0","0.0",,"59","41",,,"37.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-14",,"0.03","48","63",,"0.00","0.0","0.0",,"65","40",,,"55.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-15",,"0.05","45","60",,"0.00","0.0","0.0",,"69","38",,,"37.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-16",,"0.04","45","59",,"0.00","0.0","0.0",,"66","39",,,"44.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-17",,"0.04","48","60",,"0.00","0.0","0.0",,"75","42",,,"44.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-18",,"0.17","49","65",,"0.00","0.0","0.0",,"80","50",,,"75.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-19",,"0.38","47","61",,"0.00","0.0","0.0",,"74","49",,,"216.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-20",,"0.19","41","55",,"0.00","0.0","0.0",,"64","35",,,"134.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-21",,"0.07","30","54",,"0.00","0.0","0.0",,"69","30",,,"39.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-22",,"0.06","49","53",,"0.05","0.0","0.0",,"66","30",,,"60.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-23",,"0.03","42","52",,"0.07","0.0","0.0",,"56","34",,,"31.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-24",,"0.03","40","55",,"0.00","0.0","0.0",,"61","30",,,"34.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-25",,"0.04","39","48",,"0.08","0.0","0.0",,"52","30",,,"55.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-26",,"0.02","38","51",,"0.00","0.0","0.0",,"54","25",,,"62.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-27",,"0.00","37","44",,"2.26","0.0","0.0",,"48","26",,,"116.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-28",,"0.00","37","47",,"0.72","0.0","0.0",,"49","39",,,"55.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-29",,"0.03","46","54",,"0.41","0.0","0.0",,"54","39",,,"26.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-30",,"0.02","46","57",,"0.03","0.0","0.0",,"55","38",,,"29.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-01-31",,"0.03","46","58",,"0.01","0.0","0.0",,"59","38",,,"37.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-01",,"0.06","48","61",,"0.00","0.0","0.0",,"63","39",,,"39.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-02",,"0.06","51","60",,"0.36","0.0","0.0",,"62","39",,,"80.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-03",,"0.04","39","58",,"0.00","0.0","0.0",,"62","34",,,"57.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-04",,"0.05","39","53",,"0.00","0.0","0.0",,"57","34",,,"67.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-05",,"0.12","39","55",,"0.00","0.0","0.0",,"64","35",,,"75.8",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-06",,"0.06","39","57",,"0.00","0.0","0.0",,"67","34",,,"49.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-07",,"0.08","40","58",,"0.00","0.0","0.0",,"69","34",,,"42.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-08",,"0.04","39","58",,"0.00","0.0","0.0",,"69","34",,,"37.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-09",,"0.06","41","55",,"0.00","0.0","0.0",,"61","35",,,"51.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-10",,"0.09","46","61",,"0.00","0.0","0.0",,"65","39",,,"57.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-11",,"0.10","45","62",,"0.00","0.0","0.0",,"68","39",,,"47.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-12",,"0.00","43","53",,"0.23","0.0","0.0",,"58","37",,,"75.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-13",,"0.08","42","59",,"0.01","0.0","0.0",,"62","38",,,"64.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-14",,"0.09","43","61",,"0.00","0.0","0.0",,"63","39",,,"65.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-15",,"0.03","43","51",,"0.09","0.0","0.0",,"55","40",,,"42.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-16",,"0.04","42","64",,"0.00","0.0","0.0",,"64","35",,,"78.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-17",,"0.08","40","58",,"0.00","0.0","0.0",,"60","34",,,"55.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-18",,"0.10","38","55",,"0.00","0.0","0.0",,"61","32",,,"85.7",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-19",,"0.13","38","55",,"0.14","0.0","0.0",,"60","35",,,"55.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-20",,"0.01","42","57",,"0.11","0.0","0.0",,"60","40",,,"85.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-21",,"0.10","39","57",,"0.00","0.0","0.0",,"58","35",,,"80.2",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-22",,"0.11","39","60",,"0.00","0.0","0.0",,"68","38",,,"72.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-23",,"0.16","46","66",,"0.00","0.0","0.0",,"73","43",,,"55.3",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-24",,"0.22","42","65",,"0.00","0.0","0.0",,"76","41",,,"106.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-25",,"0.27","39","60",,"0.00","0.0","0.0",,"65","40",,,"131.1",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-26",,"0.10","39","62",,"0.00","0.0","0.0",,"71","36",,,"42.9",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-27",,"0.13","39","63",,"0.00","0.0","0.0",,"67","34",,,"64.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-02-28",,"0.15","39","59",,"0.00","0.0","0.0",,"64","38",,,"92.0",,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-01",,,,,,"0.00","0.0","0.0",,"65","33",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-02",,,,,,"0.00","0.0","0.0",,"69","33",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-03",,,,,,"0.00","0.0","0.0",,"70","34",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-04",,,,,,"0.00",,,,"72","38",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-05",,,,,,"0.00","0.0","0.0",,"67","36",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-06",,,,,,"0.08",,,,"67","39",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-07",,,,,,"0.00","0.0","0.0",,"61","32",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-08",,,,,,"0.00","0.0","0.0",,"64","33",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-09",,,,,,"0.04","0.0","0.0",,"58","36",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-10",,,,,,"0.72","0.0","0.0",,"54","35",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-11",,,,,,"0.37",,,,"50","31",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-12",,,,,,"0.00",,,,"59","36",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-13",,,,,,"0.00",,,,"68","32",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-14",,,,,,"0.00","0.0","0.0",,"67","38",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-15",,,,,,"0.23","0.0","0.0",,"55","36",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-16",,,,,,"0.05","0.0","0.0",,"51","30",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-17",,,,,,"0.00","0.0","0.0",,"59","32",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-18",,,,,,"0.05","0.0","0.0",,"60","33",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-19",,,,,,"0.38",,,,"55","43",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-20",,,,,,"0.00",,,,"63","35",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-21",,,,,,"0.00","0.0","0.0",,"61","35",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-22",,,,,,"0.00","0.0","0.0",,"70","36",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-23",,,,,,"0.00","0.0","0.0",,"66","39",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-24",,,,,,"0.00","0.0","0.0",,"64","47",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-25",,,,,,"0.00","0.0","0.0",,"73","39",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-26",,,,,,"0.00",,,,"67","40",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-27",,,,,,"0.00",,,,"73","38",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-28",,,,,,"0.00","0.0","0.0",,"79","38",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-29",,,,,,"0.00","0.0","0.0",,"83","42",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-30",,,,,,"0.00","0.0","0.0",,"72","41",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-03-31",,,,,,"0.00","0.0","0.0",,"76","45",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-04-01",,,,,,"0.00",,,,"78","41",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2021-04-02",,,,,,"0.00",,,,"85","39",,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-04",,,,,,"0.11",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-11",,,,,,"0.33",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-14",,,,,,"0.17",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-17",,,,,,"1.22",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-21",,,,,,"0.13",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-22",,,,,,"0.72",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-26",,,,,,"0.28",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-28",,,,,,"0.03",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-01-29",,,,,,"0.08",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-08",,,,,,"0.03",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-14",,,,,,"0.15",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-15",,,,,,"0.49",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-16",,,,,,"0.03",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-18",,,,,,"0.04",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-24",,,,,,"0.13",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-25",,,,,,"0.40",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-26",,,,,,"0.14",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-29",,,,,,"0.13",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-03-30",,,,,,"0.03",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-04-08",,,,,,,,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-05-12",,,,,,"0.50",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-05-13",,,,,,"0.05",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-05-14",,,,,,"0.29",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-05-17",,,,,,"0.27",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-05-18",,,,,,"0.85",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-08-18",,,,,,"0.17",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-11-14",,,,,,"0.55",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-11-18",,,,,,"1.17",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-12-12",,,,,,"0.48",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-12-13",,,,,,"0.40",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-12-14",,,,,,"0.37",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-12-17",,,,,,"0.69",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-12-26",,,,,,"0.68",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2020-12-31",,,,,,"0.12",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-02",,,,,,"0.18",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-03",,,,,,"0.05",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-04",,,,,,"0.23",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-05",,,,,,"0.75",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-07",,,,,,"0.19",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-08",,,,,,"0.18",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-22",,,,,,"0.16",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-23",,,,,,"0.21",,,,,,,,,,
"US1CANP0007","ST. HELENA 1.1 S, CA US","38.489121","-122.462281","75.6","2021-01-25",,,,,,"0.09",,,,,,,,,,
