"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT11"
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-11-25",,,"0.00","0.0","0.0",,"48","25","39",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-11-26",,,"0.00","0.0","0.0",,"43","20","25",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-11-27",,,"0.00","0.0","0.0",,"37","18","27",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-11-28",,,"0.00","0.0","0.0",,"41","19","25",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-11-29",,,"0.00","0.0","0.0",,"48","21","24",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-11-30",,,"0.00","0.0","0.0",,"45","24",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-01",,,"0.00","0.0","0.0",,"57","25",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-02",,,"0.00","0.0","0.0",,"44","22",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-03",,,"0.00","0.0","0.0",,"42","21",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-04",,,"0.00","0.0","0.0",,"45","24",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-05",,,"0.00","0.0","0.0",,"45","22",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-06",,,"0.00","0.0","0.0",,"50","33",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-07",,,"0.00","0.0","0.0",,"47","24",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-08",,,"0.00","0.0","0.0",,"46","22",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-09",,,"0.00","0.0","0.0",,"45","23",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-10",,,"0.00","0.0","0.0",,"50",,,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-11",,,"0.00","0.0","0.0",,"48","27","30",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-12",,,"0.02","0.0","0.0",,"47","30","30",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-13",,,,,,,"38","21",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-14","    2","0.85",,"3.0","3.0",,"39","28","30",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-15",,,"0.00","0.0","1.0",,"34","22","24",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-16",,,"0.01","0.0","0.0",,"47","24","30",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-17",,,"0.50","1.0","1.0",,"47","30","33",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-18",,,"0.04","0.0","0.0",,"40","20","28",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-19",,,"0.00","0.0","0.0",,"39","26","33",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-20",,,"0.00","0.0","0.0",,"49","16","27",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-21",,,"0.00","0.0","0.0",,"51","26","33",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-22",,,"0.00","0.0","0.0",,"58","29","29",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-23",,,"0.00","0.0","0.0",,"42","16","20",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-24",,,"0.00","0.0","0.0",,"35","16","19",,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-25",,,,,,,"37","19",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-26",,,,,,,"49","27",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-27",,,,,,,"37","21",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-28",,,,,,,"32","25",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-29",,,,,,,"37","18",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-30",,,,,,,"39","21",,,,,,,,
"USC00049298","VERDI 2 W, CA US","39.5214","-120.0269","1654.8","2020-12-31",,,,,,,"48","25",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-01",,,,,,"16","34","7",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-02",,,,,,"16","42","2",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-03",,,,,,"20","46","3",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-04",,,,,,"27","53","12",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-05",,,,,,"31","55","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-06",,,,,,"27","40","20",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-07",,,,,,"30","48","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-08",,,,,,"37","64","25",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-09",,,,,,"36","51","24",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-10",,,,,,"20","27","15",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-11",,,,,,"18","29","6",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-12",,,,,,"11","36","-1",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-13",,,,,,"7","27","-8",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-14",,,,,,"13","33","-2",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-15",,,,,,"25","48","9",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-16",,,,,,"28","53","15",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-17",,,,,,"25","49","10",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-18",,,,,,"24","52","7",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-19",,,,,,"24","52","8",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-20",,,,,,"25","52","8",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-21",,,,,,"31","60","12",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-22",,,,,,"35","65","18",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-23",,,,,,"40","52","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-24",,,,,,"38","49","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-25",,,,,,"39","50","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-26",,,,,,"36","46","30",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-27",,,,,,"25","36","12",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-28",,,,,,"23","38","9",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-29",,,,,,"36","49","28",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-30",,,,,,"37","58","25",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-01-31",,,,,,"36","64","21",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-01",,,,,,"36","63","20",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-02",,,,,,"34","52","23",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-03",,,,,,"35","58","22",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-04",,,,,,"39","62","21",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-05",,,,,,"36","50","24",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-06",,,,,,"33","53","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-07",,,,,,"29","38","23",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-08",,,,,,"24","34","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-09",,,,,,"24","38","11",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-10",,,,,,"26","38","13",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-11",,,,,,"29","43","17",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-12",,,,,,"32","52","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-13",,,,,,"35","54","20",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-14",,,,,,"36","50","25",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-15",,,,,,"37","57","23",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-16",,,,,,"35","52","21",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-17",,,,,,"36","55","23",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-18",,,,,,"33","48","21",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-19",,,,,,"26","32","18",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-20",,,,,,"27","40","18",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-21",,,,,,"28","43","17",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-22",,,,,,"33","51","17",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-23",,,,,,"29","35","19",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-24",,,,,,"28","42","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-25",,,,,,"31","48","18",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-26",,,,,,"29","43","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-27",,,,,,"34","54","16",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-02-28",,,,,,"39","56","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-01",,,,,,"42","61","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-02",,,,,,"42","60","29",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-03",,,,,,"35","40","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-04",,,,,,"38","54","28",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-05",,,,,,"39","49","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-06",,,,,,"28","33","23",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-07",,,,,,"30","45","21",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-08",,,,,,"31","44","22",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-09",,,,,,"34","48","21",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-10",,,,,,"37","55","19",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-11",,,,,,"42","63","24",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-12",,,,,,"45","67","26",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-13",,,,,,"47","68","30",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-14",,,,,,"51","67","38",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-15",,,,,,"44","65","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-16",,,,,,"41","62","26",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-17",,,,,,"42","60","28",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-18",,,,,,"41","58","24",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-19",,,,,,"42","55","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-20",,,,,,"37","42","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-21",,,,,,"39","54","26",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-22",,,,,,"32","50","17",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-23",,,,,,"36","57","17",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-24",,,,,,"42","63","25",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-25",,,,,,"42","60","26",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-26",,,,,,"42","50","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-27",,,,,,"41","55","30",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-28",,,,,,"40","55","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-29",,,,,,"44","64","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-30",,,,,,"45","68","30",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-03-31",,,,,,"38","47","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-01",,,,,,"39","54","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-02",,,,,,"43","63","29",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-03",,,,,,"47","69","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-04",,,,,,"42","46","36",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-05",,,,,,"41","53","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-06",,,,,,"42","52","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-07",,,,,,"41","50","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-08",,,,,,"33","41","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-09",,,,,,"39","52","28",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-10",,,,,,"50","69","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-11",,,,,,"47","61","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-12",,,,,,"47","69","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-13",,,,,,"48","62","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-14",,,,,,"43","58","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-15",,,,,,"34","42","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-16",,,,,,"28","37","23",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-17",,,,,,"32","46","20",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-18",,,,,,"41","60","22",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-19",,,,,,"45","65","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-20",,,,,,"48","69","28",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-21",,,,,,"51","73","29",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-22",,,,,,"49","70","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-23",,,,,,"47","67","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-24",,,,,,"47","62","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-25",,,,,,"49","73","27",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-26",,,,,,"53","74","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-27",,,,,,"55","77","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-28",,,,,,"55","78","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-29",,,,,,"56","77","37",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-04-30",,,,,,"50","70","35",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-01",,,,,,"47","60","35",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-02",,,,,,"52","76","30",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-03",,,,,,"56","77","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-04",,,,,,"46","63","36",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-05",,,,,,"45","61","34",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-06",,,,,,"41","48","36",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-07",,,,,,"40","45","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-08",,,,,,"49","63","38",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-09",,,,,,"52","70","37",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-10",,,,,,"57","76","37",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-11",,,,,,"59","79","39",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-12",,,,,,"59","77","40",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-13",,,,,,"59","75","43",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-14",,,,,,"57","75","39",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-15",,,,,,"54","69","39",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-16",,,,,,"46","53","40",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-17",,,,,,"47","59","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-18",,,,,,"47","66","29",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-19",,,,,,"50","67","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-20",,,,,,"56","76","38",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-21",,,,,,"51","64","41",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-22",,,,,,"43","56","29",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-23",,,,,,"40","56","24",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-24",,,,,,"48","67","26",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-25",,,,,,"49","65","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-26",,,,,,"48","62","33",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-27",,,,,,"43","54","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-28",,,,,,"49","63","40",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-29",,,,,,"52","67","39",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-30",,,,,,"51","70","31",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-05-31",,,,,,"57","77","32",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-06-01",,,,,,"61","84","36",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-06-02",,,,,,"61","80","39",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-06-03",,,,,,"63","83","41",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-06-04",,,,,,"65","87","43",,,,,,,,
"USR0000CSTA","STAMPEDE CALIFORNIA, CA US","39.4833","-120.075","2093.1","2013-06-05",,,,,,"67","89","44",,,,,,,,
